date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,isST,top10_ratio,decay,modified_turn
2022-08-19,sh.600522,24.797326,24.797326,23.560815,23.733351,24.969863,73042738,1831794084.130000,2,2.140200,1,-4.952000,0,38.444000,1.444152,3.090774
2022-08-22,sh.600522,23.647083,23.953815,23.196571,23.915473,23.733351,41095381,1014092654.230000,2,1.204100,1,0.767400,0,38.444000,1.444152,1.738903
2022-08-23,sh.600522,23.723766,23.982571,23.100718,23.436205,23.915473,51036370,1254085988.800000,2,1.495400,1,-2.004000,0,38.444000,1.444152,2.159585
2022-08-24,sh.600522,23.388278,23.666254,22.707718,22.870669,23.436205,46869603,1127579978.990000,2,1.373300,1,-2.413100,0,38.444000,1.444152,1.983254
2022-08-25,sh.600522,22.870669,23.139059,22.094255,22.381816,22.870669,36763281,860921448.240000,2,1.077200,1,-2.137500,0,38.444000,1.444152,1.555640
2022-08-26,sh.600522,22.448913,23.292425,22.314718,22.640620,22.381816,40949072,977203727.430000,2,1.199800,1,1.156300,0,38.444000,1.444152,1.732693
2022-08-29,sh.600522,22.218864,23.263669,22.046328,22.928181,22.640620,36976969,881673826.010000,2,1.083400,1,1.270100,0,38.444000,1.444152,1.564594
2022-08-30,sh.600522,22.909010,24.519351,22.889840,23.704595,22.928181,78507643,1950842115.250000,2,2.300300,1,3.386300,0,38.444000,1.444152,3.321982
2022-08-31,sh.600522,23.560815,23.560815,21.337011,21.337011,23.704595,106111615,2403135763.880000,2,3.109100,1,-9.987900,0,38.287000,1.441537,4.481883
2022-09-01,sh.600522,21.154890,22.774815,21.154890,22.429742,21.337011,100164806,2331759744.840000,2,2.934800,1,5.121300,0,38.287000,1.441537,4.230623
2022-09-02,sh.600522,22.516011,22.707718,21.346597,22.046328,22.429742,50263072,1158797456.230000,2,1.472700,1,-1.709400,0,38.287000,1.441537,2.122952
2022-09-05,sh.600522,22.333889,23.618327,22.151767,23.330766,22.046328,57187022,1377319928.290000,2,1.675600,1,5.826100,0,38.287000,1.441537,2.415439
2022-09-06,sh.600522,23.484132,24.567278,23.292425,24.155107,23.330766,69572659,1742334848.160000,2,2.038500,1,3.533300,0,38.287000,1.441537,2.938573
2022-09-07,sh.600522,24.059254,25.132814,23.925059,24.538522,24.155107,57420420,1474679842.800000,2,1.682400,1,1.587300,0,38.287000,1.441537,2.425242
2022-09-08,sh.600522,24.164693,24.797326,24.049668,24.586448,24.538522,34485843,878228877.870000,2,1.010400,1,0.195300,0,38.287000,1.441537,1.456529
2022-09-09,sh.600522,24.346814,24.442668,23.560815,23.819620,24.586448,46893468,1166803900.410000,2,1.374000,1,-3.118900,0,38.287000,1.441537,1.980672
2022-09-13,sh.600522,23.867546,24.059254,23.158230,23.656668,23.819620,26103013,640436022.480000,2,0.764800,1,-0.684100,0,38.287000,1.441537,1.102488
2022-09-14,sh.600522,23.407449,24.203034,22.688547,23.186986,23.656668,41179417,998682968.540000,2,1.206600,1,-1.985400,0,38.287000,1.441537,1.739359
2022-09-15,sh.600522,23.349937,23.378693,21.710840,22.170938,23.186986,60020929,1388780900.200000,2,1.758600,1,-4.382000,0,38.287000,1.441537,2.535087
2022-09-16,sh.600522,21.902548,22.525596,21.538304,21.557475,22.170938,37868120,866674556.730000,2,1.109500,1,-2.767000,0,38.287000,1.441537,1.599385
2022-09-19,sh.600522,21.404109,22.238035,21.298670,21.806694,21.557475,36281528,826021915.540000,2,1.063100,1,1.156100,0,38.287000,1.441537,1.532498
2022-09-20,sh.600522,22.103840,22.976108,22.075084,22.554352,21.806694,39595220,931916715.570000,2,1.160100,1,3.428600,0,38.287000,1.441537,1.672327
2022-09-21,sh.600522,22.525596,22.717303,21.988816,22.103840,22.554352,29130409,678572832.490000,2,0.853500,1,-1.997500,0,38.287000,1.441537,1.230352
2022-09-22,sh.600522,21.950474,22.774815,21.394524,22.238035,22.103840,34139660,794733362.340000,2,1.000300,1,0.607100,0,38.287000,1.441537,1.441969
2022-09-23,sh.600522,22.247621,22.525596,21.404109,21.768353,22.238035,31685703,720144055.140000,2,0.928400,1,-2.112100,0,38.287000,1.441537,1.338323
2022-09-26,sh.600522,21.499962,22.870669,21.480792,22.429742,21.768353,45176840,1059615616.200000,2,1.323700,1,3.038300,0,38.287000,1.441537,1.908163
2022-09-27,sh.600522,22.899425,24.250961,22.899425,23.522473,22.429742,57748336,1423771758.080000,2,1.692000,1,4.871800,0,38.287000,1.441537,2.439081
2022-09-28,sh.600522,23.714181,23.714181,22.132596,22.238035,23.522473,33956969,803246057.370000,2,0.994900,1,-5.460500,0,38.287000,1.441537,1.434185
2022-09-29,sh.600522,22.544767,22.602279,21.471206,22.285962,22.238035,35076497,808663945.120000,2,1.027700,1,0.215500,0,38.287000,1.441537,1.481468
2022-09-30,sh.600522,22.209279,22.563937,21.528719,21.538304,22.285962,36844996,839191195.740000,2,1.079600,1,-3.354800,0,38.287000,1.441537,1.556283
2022-10-10,sh.600522,21.528719,21.835450,20.282622,20.531841,21.538304,48488827,1051617085.190000,2,1.420700,1,-4.672900,0,38.287000,1.441537,2.047992
2022-10-11,sh.600522,20.378475,21.845035,20.378475,21.519133,20.531841,47691237,1066401578.610000,2,1.397400,1,4.808600,0,38.287000,1.441537,2.014404
2022-10-12,sh.600522,21.509548,23.158230,21.461621,23.014449,21.519133,55697539,1298368298.660000,2,1.631900,1,6.948800,0,38.287000,1.441537,2.352444
2022-10-13,sh.600522,22.774815,23.771693,22.736474,23.043205,23.014449,50887130,1237129455.300000,2,1.491000,1,0.124900,0,38.287000,1.441537,2.149332
2022-10-14,sh.600522,23.196571,23.311596,22.381816,22.861084,23.043205,60365366,1439582507.990000,2,1.768700,1,-0.790300,0,38.287000,1.441537,2.549647
2022-10-17,sh.600522,22.784401,23.091132,22.477669,22.698132,22.861084,33815527,800368984.500000,2,0.990800,1,-0.712800,0,38.287000,1.441537,1.428275
2022-10-18,sh.600522,22.765230,23.934644,22.621450,23.627912,22.698132,51159015,1251241637.480000,2,1.499000,1,4.096300,0,38.287000,1.441537,2.160864
2022-10-19,sh.600522,23.532059,23.733351,22.602279,22.698132,23.627912,54109404,1309458069.830000,2,1.585400,1,-3.935100,0,38.287000,1.441537,2.285413
2022-10-20,sh.600522,22.698132,22.698132,21.567060,21.873792,22.698132,56860107,1301150267.490000,2,1.666000,1,-3.631800,0,38.287000,1.441537,2.401601
2022-10-21,sh.600522,22.631035,23.963400,22.583108,23.762107,21.873792,104452065,2560012728.560000,2,3.060500,1,8.632800,0,38.287000,1.441537,4.411824
2022-10-24,sh.600522,23.762107,24.538522,23.388278,23.934644,23.762107,80646014,2014619979.650000,2,2.362900,1,0.726100,0,38.287000,1.441537,3.406208
2022-10-25,sh.600522,23.762107,24.423497,23.215742,23.877132,23.934644,58762952,1462523659.640000,2,1.721800,1,-0.240300,0,38.287000,1.441537,2.482038
2022-10-26,sh.600522,23.819620,24.068839,23.100718,23.464961,23.877132,61875465,1520883460.260000,2,1.813000,1,-1.726200,0,38.287000,1.441537,2.613507
2022-10-27,sh.600522,22.918596,23.148644,21.116548,21.116548,23.464961,158935541,3540459739.650000,2,4.656800,1,-10.008200,0,38.287000,1.441537,6.712950
2022-10-28,sh.600522,20.225110,21.710840,20.225110,21.183646,21.116548,123103644,2723475027.310000,2,3.607000,1,0.317700,0,38.287000,1.441537,5.199624
2022-10-31,sh.600522,21.001524,21.902548,20.627695,21.059036,21.183646,88606810,1973816994.150000,2,2.596200,1,-0.588200,0,37.383000,1.426664,3.703904
2022-11-01,sh.600522,20.991938,20.991938,18.950257,19.602061,21.059036,176510656,3564017286.410000,2,5.171800,1,-6.918500,0,37.383000,1.426664,7.378420
2022-11-02,sh.600522,19.362427,19.458281,18.308038,19.132379,19.602061,167540478,3305278970.680000,2,4.909000,1,-2.396100,0,37.383000,1.426664,7.003492
2022-11-03,sh.600522,18.979013,19.899207,18.748964,19.372013,19.132379,139212165,2802194275.440000,2,4.078900,1,1.252500,0,37.383000,1.426664,5.819219
2022-11-04,sh.600522,19.170720,20.522256,19.084452,20.062158,19.372013,112811658,2341580893.010000,2,3.305400,1,3.562600,0,37.383000,1.426664,4.715694
2022-11-07,sh.600522,19.841695,19.937549,18.413477,19.582890,20.062158,160952412,3217691494.220000,2,4.715900,1,-2.388900,0,37.383000,1.426664,6.728004
2022-11-08,sh.600522,19.582890,20.503085,19.458281,20.435988,19.582890,114326174,2402389125.210000,2,3.349800,1,4.356300,0,37.383000,1.426664,4.779038
2022-11-09,sh.600522,20.014232,20.397646,19.697915,19.975890,20.435988,66392468,1387622767.990000,2,1.945300,1,-2.251400,0,37.383000,1.426664,2.775289
2022-11-10,sh.600522,19.947134,20.177183,19.506208,19.611647,19.975890,59212615,1220271115.310000,2,1.734900,1,-1.823400,0,37.383000,1.426664,2.475119
2022-11-11,sh.600522,20.416817,20.512670,19.726671,20.042988,19.611647,73267256,1536694379.450000,2,2.146700,1,2.199400,0,37.383000,1.426664,3.062619
2022-11-14,sh.600522,19.841695,20.129256,19.074866,19.458281,20.042988,63816385,1297132114.390000,2,1.869800,1,-2.917300,0,37.383000,1.426664,2.667576
2022-11-15,sh.600522,19.276159,20.042988,19.170720,19.985476,19.458281,57041145,1178251477.930000,2,1.671300,1,2.709400,0,37.383000,1.426664,2.384383
2022-11-16,sh.600522,19.975890,20.129256,19.122793,19.439110,19.985476,69934674,1417728045.880000,2,2.049100,1,-2.733800,0,37.383000,1.426664,2.923377
2022-11-17,sh.600522,19.276159,19.333671,18.355964,18.662696,19.439110,103738364,2019394919.260000,2,3.039600,1,-3.994100,0,37.383000,1.426664,4.336487
2022-11-18,sh.600522,18.672281,18.739379,17.732916,18.010891,18.662696,118776156,2242766065.970000,2,3.480200,1,-3.492600,0,37.383000,1.426664,4.965075
2022-11-21,sh.600522,18.030062,18.518916,17.905452,18.068404,18.010891,71571197,1357466248.360000,2,2.097000,1,0.319300,0,37.383000,1.426664,2.991714
2022-11-22,sh.600522,18.030062,18.058818,17.454941,17.569965,18.068404,78140214,1438246114.970000,2,2.289500,1,-2.758600,0,37.383000,1.426664,3.266347
2022-11-23,sh.600522,17.541209,18.442233,17.301575,18.279282,17.569965,93901367,1756080269.970000,2,2.751300,1,4.037100,0,37.383000,1.426664,3.925180
2022-11-24,sh.600522,18.298452,18.873574,18.173843,18.317623,18.279282,65875565,1274962549.040000,2,1.930200,1,0.209800,0,37.383000,1.426664,2.753746
2022-11-25,sh.600522,16.486819,16.486819,16.486819,16.486819,18.317623,18182800,312744160.000000,2,0.532800,1,-9.994800,0,37.383000,1.426664,0.760126
2022-11-28,sh.600522,14.876479,15.576210,14.838137,15.489942,16.486819,375030621,5910878787.610000,2,10.988500,1,-6.046500,0,37.383000,1.426664,15.676895
2022-11-29,sh.600522,15.336576,15.988380,15.240722,15.844600,15.489942,179585329,2919258423.660000,2,5.261900,1,2.289600,0,37.383000,1.426664,7.506962
2022-11-30,sh.600522,15.700820,16.151332,15.681649,15.997966,15.844600,93691322,1553949551.580000,2,2.745200,1,0.967900,0,37.383000,1.426664,3.916477
2022-12-01,sh.600522,16.180088,16.803136,15.911698,16.017137,15.997966,117592728,2001609573.750000,2,3.445500,1,0.119800,0,37.383000,1.426664,4.915570
2022-12-02,sh.600522,15.940454,16.573087,15.892527,16.247185,16.017137,81846542,1394104479.180000,2,2.398100,1,1.436300,0,37.383000,1.426664,3.421282
2022-12-05,sh.600522,16.343039,16.400551,15.882942,15.969210,16.247185,67002395,1116649364.590000,2,1.963200,1,-1.710900,0,37.383000,1.426664,2.800826
2022-12-06,sh.600522,15.978795,16.045893,15.470771,15.624137,15.969210,98297783,1603094917.120000,2,2.880100,1,-2.160900,0,37.383000,1.426664,4.108934
2022-12-07,sh.600522,15.662478,15.700820,15.202381,15.422844,15.624137,82764622,1331637493.220000,2,2.425000,1,-1.288300,0,37.383000,1.426664,3.459660
2022-12-08,sh.600522,15.528283,15.719990,15.413259,15.537869,15.422844,65281133,1060961251.250000,2,1.912700,1,0.745800,0,37.383000,1.426664,2.728780
2022-12-09,sh.600522,15.432430,15.528283,15.144869,15.144869,15.537869,92413068,1474429936.790000,2,2.707700,1,-2.529300,0,37.383000,1.426664,3.862978
2022-12-12,sh.600522,15.125698,15.384503,14.608089,15.211966,15.144869,79557444,1244556430.780000,2,2.331000,1,0.443000,0,37.383000,1.426664,3.325553
2022-12-13,sh.600522,15.183210,15.221552,14.703942,14.761454,15.211966,71290311,1105672751.080000,2,2.088800,1,-2.961600,0,37.383000,1.426664,2.980015
2022-12-14,sh.600522,14.799796,14.895649,14.378040,14.512235,14.761454,70963830,1077688384.060000,2,2.079300,1,-1.688300,0,37.383000,1.426664,2.966462
2022-12-15,sh.600522,14.512235,14.742284,14.406796,14.713528,14.512235,48292138,735726441.640000,2,1.415000,1,1.387100,0,37.383000,1.426664,2.018729
2022-12-16,sh.600522,14.627259,14.656015,14.167162,14.339699,14.713528,66971309,1001415438.540000,2,1.962300,1,-2.540700,0,37.383000,1.426664,2.799542
2022-12-19,sh.600522,14.301357,14.483479,14.042552,14.090479,14.339699,54016658,801481962.190000,2,1.582700,1,-1.738000,0,37.383000,1.426664,2.257981
2022-12-20,sh.600522,14.080894,14.560162,14.032967,14.454723,14.090479,88353005,1327706721.050000,2,2.588800,1,2.585000,0,37.383000,1.426664,3.693347
2022-12-21,sh.600522,14.531406,14.617674,14.032967,14.243845,14.454723,60828062,903576017.470000,2,1.782300,1,-1.458900,0,37.383000,1.426664,2.542743
2022-12-22,sh.600522,14.291772,14.330113,13.592040,13.649553,14.243845,92713911,1335669628.770000,2,2.716500,1,-4.172300,0,37.383000,1.426664,3.875532
2022-12-23,sh.600522,13.496187,13.975455,13.438675,13.582455,13.649553,63941262,912980702.030000,2,1.873500,1,-0.491600,0,37.383000,1.426664,2.672855
2022-12-26,sh.600522,13.582455,14.473894,13.534528,14.416381,13.582455,93332309,1373979502.300000,2,2.734700,1,6.139700,0,37.383000,1.426664,3.901497
2022-12-27,sh.600522,14.416381,14.895649,14.253430,14.799796,14.416381,78169216,1192438965.270000,2,2.290400,1,2.659600,0,37.383000,1.426664,3.267631
2022-12-28,sh.600522,14.694357,15.528283,14.473894,15.211966,14.799796,150709835,2379986717.100000,2,4.415800,1,2.785000,0,37.383000,1.426664,6.299862
2022-12-29,sh.600522,15.144869,15.672064,15.125698,15.211966,15.211966,85156722,1366710928.420000,2,2.495100,1,0.000000,0,37.383000,1.426664,3.559669
2022-12-30,sh.600522,15.279064,15.739161,15.154454,15.480356,15.211966,79986091,1291859335.520000,2,2.343600,1,1.764300,0,37.383000,1.426664,3.343529
2023-01-03,sh.600522,15.442015,16.285527,15.365332,16.199258,15.480356,117458479,1959138810.200000,2,3.441600,1,4.644000,0,37.383000,1.426664,4.910006
2023-01-04,sh.600522,16.180088,16.180088,15.394088,15.518698,16.199258,96651472,1583203770.800000,2,2.831900,1,-4.201200,0,37.383000,1.426664,4.040169
2023-01-05,sh.600522,15.566625,15.748746,15.240722,15.719990,15.518698,106205284,1718301808.560000,2,3.111800,1,1.297100,0,37.383000,1.426664,4.439492
2023-01-06,sh.600522,15.518698,16.026722,15.432430,15.796673,15.719990,86254332,1423811876.590000,2,2.527300,1,0.487800,0,37.383000,1.426664,3.605607
2023-01-09,sh.600522,15.806259,16.295112,15.509112,16.189673,15.796673,92711415,1554712130.680000,2,2.716500,1,2.487900,0,37.383000,1.426664,3.875532
2023-01-10,sh.600522,16.275941,16.774380,16.103405,16.122576,16.189673,86465925,1476190513.910000,2,2.533500,1,-0.414400,0,37.383000,1.426664,3.614453
2023-01-11,sh.600522,16.285527,16.295112,15.604966,15.710405,16.122576,82386569,1361213004.330000,2,2.413900,1,-2.556500,0,37.383000,1.426664,3.443824
2023-01-12,sh.600522,15.739161,16.343039,15.681649,15.997966,15.710405,89934207,1511693369.880000,2,2.635100,1,1.830400,0,37.383000,1.426664,3.759402
2023-01-13,sh.600522,16.208844,16.208844,15.528283,15.777503,15.997966,74063873,1216767758.120000,2,2.170100,1,-1.378100,0,37.383000,1.426664,3.096003
2023-01-16,sh.600522,15.835015,16.007551,15.576210,15.739161,15.777503,65169777,1072915522.040000,2,1.909500,1,-0.243000,0,37.383000,1.426664,2.724214
2023-01-17,sh.600522,15.719990,15.729576,15.307820,15.422844,15.739161,85013379,1369861133.790000,2,2.490900,1,-2.009700,0,37.383000,1.426664,3.553677
2023-01-18,sh.600522,15.528283,15.863771,15.470771,15.767917,15.422844,78104568,1279006140.070000,2,2.288500,1,2.237400,0,37.383000,1.426664,3.264920
2023-01-19,sh.600522,15.710405,15.767917,14.282186,14.531406,15.767917,245536658,3761025146.890000,2,7.194300,1,-7.841900,0,37.383000,1.426664,10.263847
2023-01-20,sh.600522,14.550576,14.972332,14.550576,14.818967,14.531406,107308989,1654423009.950000,2,3.144200,1,1.978900,0,37.383000,1.426664,4.485716
2023-01-30,sh.600522,15.077771,15.231137,14.866893,14.981918,14.818967,97617866,1531818254.480000,2,2.860200,1,1.099600,0,37.383000,1.426664,4.080544
2023-01-31,sh.600522,15.231137,15.969210,15.144869,15.672064,14.981918,136346288,2220117703.500000,2,3.995000,1,4.606500,0,37.383000,1.426664,5.699522
2023-02-01,sh.600522,15.806259,15.902112,15.557039,15.873356,15.672064,103322365,1699048357.800000,2,3.027400,1,1.284400,0,37.383000,1.426664,4.319082
2023-02-02,sh.600522,15.911698,16.017137,15.307820,15.374917,15.873356,168030775,2722750418.700000,2,4.923300,1,-3.140100,0,37.383000,1.426664,7.023894
2023-02-03,sh.600522,15.173625,15.192796,14.387625,14.723113,15.374917,205215825,3137224232.260000,2,6.012900,1,-4.239400,0,37.383000,1.426664,8.578387
2023-02-06,sh.600522,14.550576,14.694357,14.406796,14.636845,14.723113,86324467,1309952361.930000,2,2.529300,1,-0.585900,0,37.383000,1.426664,3.608461
2023-02-07,sh.600522,14.636845,14.684772,14.406796,14.560162,14.636845,78060197,1184207399.670000,2,2.287200,1,-0.523900,0,37.383000,1.426664,3.263065
2023-02-08,sh.600522,14.569747,14.684772,14.540991,14.569747,14.560162,68183690,1038653487.080000,2,1.997800,1,0.065800,0,37.383000,1.426664,2.850189
2023-02-09,sh.600522,14.550576,15.202381,14.406796,15.173625,14.569747,142536797,2218204144.920000,2,4.176400,1,4.144700,0,37.383000,1.426664,5.958319
2023-02-10,sh.600522,15.154454,15.288649,14.953162,15.029844,15.173625,78929906,1241862249.140000,2,2.312700,1,-0.947600,0,37.383000,1.426664,3.299445
2023-02-13,sh.600522,14.876479,15.077771,14.838137,14.962747,15.029844,72017572,1122221662.370000,2,2.110100,1,-0.446400,0,37.383000,1.426664,3.010403
2023-02-14,sh.600522,14.962747,15.183210,14.933991,15.096942,14.962747,65912030,1034628051.880000,2,1.931200,1,0.896900,0,37.383000,1.426664,2.755173
2023-02-15,sh.600522,15.144869,15.403674,15.106527,15.240722,15.096942,107175132,1707095795.320000,2,3.140200,1,0.952400,0,37.383000,1.426664,4.480010
2023-02-16,sh.600522,15.288649,15.288649,14.675186,14.847723,15.240722,94700004,1479987704.170000,2,2.774700,1,-2.578600,0,37.383000,1.426664,3.958564
2023-02-17,sh.600522,14.761454,14.847723,14.493064,14.531406,14.847723,66886696,1019560104.900000,2,1.959800,1,-2.130400,0,37.383000,1.426664,2.795976
2023-02-20,sh.600522,14.540991,14.751869,14.483479,14.751869,14.531406,56145218,856268068.360000,2,1.645100,1,1.517200,0,37.383000,1.426664,2.347005
2023-02-21,sh.600522,14.723113,14.943576,14.608089,14.847723,14.751869,68139677,1051235276.470000,2,1.996500,1,0.649800,0,37.383000,1.426664,2.848334
2023-02-22,sh.600522,14.742284,14.857308,14.636845,14.675186,14.847723,48458822,743933540.440000,2,1.419900,1,-1.162000,0,37.383000,1.426664,2.025720
2023-02-23,sh.600522,14.656015,15.144869,14.617674,15.135283,14.675186,120535923,1880399886.970000,2,3.531700,1,3.135200,0,37.383000,1.426664,5.038548
2023-02-24,sh.600522,15.049015,15.221552,14.905235,15.096942,15.135283,81924806,1286961146.110000,2,2.400400,1,-0.253300,0,37.383000,1.426664,3.424564
2023-02-27,sh.600522,15.001088,15.624137,14.914820,15.509112,15.096942,131486170,2116459247.130000,2,3.852600,1,2.730200,0,37.383000,1.426664,5.496365
2023-02-28,sh.600522,15.576210,15.624137,15.144869,15.394088,15.509112,111650811,1788100516.980000,2,3.271400,1,-0.741700,0,37.383000,1.426664,4.667188
2023-03-01,sh.600522,15.317405,15.480356,15.250308,15.394088,15.394088,77100834,1237488126.650000,2,2.259100,1,0.000000,0,37.383000,1.426664,3.222976
2023-03-02,sh.600522,15.422844,15.796673,15.317405,15.614551,15.394088,133277974,2173930651.680000,2,3.905100,1,1.432100,0,37.383000,1.426664,5.571265
2023-03-03,sh.600522,15.739161,15.777503,15.240722,15.374917,15.614551,97971570,1577080771.320000,2,2.870600,1,-1.534700,0,37.383000,1.426664,4.095381
2023-03-06,sh.600522,15.374917,15.595381,15.250308,15.499527,15.374917,74397804,1198281266.340000,2,2.179900,1,0.810500,0,37.383000,1.426664,3.109984
2023-03-07,sh.600522,15.432430,15.442015,14.790210,14.886064,15.499527,99530349,1571073110.810000,2,2.916300,1,-3.957900,0,37.383000,1.426664,4.160580
2023-03-08,sh.600522,14.847723,15.029844,14.828552,14.991503,14.886064,48605450,757056266.180000,2,1.424100,1,0.708300,0,37.383000,1.426664,2.031712
2023-03-09,sh.600522,15.269478,15.326991,14.962747,15.010674,14.991503,52765891,832271438.220000,2,1.546000,1,0.127900,0,37.383000,1.426664,2.205622
2023-03-10,sh.600522,14.857308,14.857308,14.454723,14.531406,15.010674,87992082,1340001318.340000,2,2.578200,1,-3.192800,0,37.383000,1.426664,3.678225
2023-03-13,sh.600522,14.636845,14.809381,14.493064,14.617674,14.531406,57081398,871944829.770000,2,1.672500,1,0.593700,0,37.383000,1.426664,2.386095
2023-03-14,sh.600522,14.617674,14.723113,14.378040,14.588918,14.617674,57646443,875402531.080000,2,1.689100,1,-0.196700,0,37.383000,1.426664,2.409778
2023-03-15,sh.600522,14.675186,15.298235,14.675186,15.125698,14.588918,105559399,1651129026.630000,2,3.092900,1,3.679400,0,37.383000,1.426664,4.412528
2023-03-16,sh.600522,14.962747,15.211966,14.617674,14.694357,15.125698,70956502,1102069116.110000,2,2.079000,1,-2.851700,0,37.383000,1.426664,2.966034
2023-03-17,sh.600522,14.809381,14.886064,14.588918,14.636845,14.694357,68568243,1051408275.110000,2,2.009100,1,-0.391400,0,37.383000,1.426664,2.866310
2023-03-20,sh.600522,15.413259,16.103405,15.336576,16.103405,14.636845,285473887,4721906912.880000,2,8.364400,1,10.019600,0,37.383000,1.426664,11.933186
2023-03-21,sh.600522,16.295112,16.736039,15.902112,16.611429,16.103405,331721135,5626510864.210000,2,9.719500,1,3.154800,0,37.383000,1.426664,13.866459
2023-03-22,sh.600522,16.362210,16.438892,16.112990,16.266356,16.611429,189788024,3221543001.910000,2,5.560800,1,-2.077300,0,37.383000,1.426664,7.933392
2023-03-23,sh.600522,16.199258,17.014014,16.180088,16.716868,16.266356,239315218,4156134909.440000,2,7.012000,1,2.769600,0,37.383000,1.426664,10.003766
2023-03-24,sh.600522,16.803136,18.087574,16.544331,17.330331,16.716868,290253684,5177287915.520000,2,8.504500,1,3.669700,0,37.383000,1.426664,12.133062
2023-03-27,sh.600522,17.368672,18.154672,17.186550,17.953379,17.330331,277943739,5154382825.570000,2,8.143800,1,3.595100,0,37.383000,1.426664,11.618464
2023-03-28,sh.600522,17.771257,17.771257,16.592258,16.659356,17.953379,265509747,4738545667.850000,2,7.779500,1,-7.207700,0,37.383000,1.426664,11.098731
2023-03-29,sh.600522,16.592258,16.851063,16.122576,16.410136,16.659356,183489235,3155298307.510000,2,5.376300,1,-1.496000,0,37.383000,1.426664,7.670172
2023-03-30,sh.600522,16.228014,16.563502,16.208844,16.362210,16.410136,111861598,1908961707.210000,2,3.277600,1,-0.292100,0,37.383000,1.426664,4.676033
2023-03-31,sh.600522,16.285527,16.467648,16.112990,16.381380,16.362210,95939762,1631246450.100000,2,2.811100,1,0.117200,0,37.383000,1.426664,4.010495
2023-04-03,sh.600522,16.448478,17.138624,16.438892,16.927746,16.381380,170974621,3004692017.920000,2,5.009600,1,3.335300,0,37.383000,1.426664,7.147015
2023-04-04,sh.600522,16.975673,17.033185,16.486819,16.601844,16.927746,150314060,2621556721.260000,2,4.404200,1,-1.925300,0,37.383000,1.426664,6.283313
2023-04-06,sh.600522,16.486819,17.253648,16.045893,17.253648,16.601844,203672543,3568230393.110000,2,5.967600,1,3.926100,0,37.383000,1.426664,8.513759
2023-04-07,sh.600522,17.522038,17.723331,16.966087,17.109868,17.253648,166525552,2994000527.790000,2,4.879200,1,-0.833300,0,37.383000,1.426664,6.960978
2023-04-10,sh.600522,16.918160,16.956502,16.295112,16.410136,17.109868,151132596,2617136274.290000,2,4.428200,1,-4.089600,0,37.383000,1.426664,6.317553
2023-04-11,sh.600522,16.688112,16.822307,16.343039,16.659356,16.410136,111794087,1931292562.710000,2,3.275600,1,1.518700,0,37.383000,1.426664,4.673180
2023-04-12,sh.600522,16.534746,16.841478,16.410136,16.621014,16.659356,109024163,1889471679.420000,2,3.194400,1,-0.230100,0,37.383000,1.426664,4.557335
2023-04-13,sh.600522,16.592258,16.592258,15.633722,15.739161,16.621014,199084302,3317063327.530000,2,5.833200,1,-5.305700,0,37.383000,1.426664,8.322015
2023-04-14,sh.600522,15.700820,15.835015,15.384503,15.566625,15.739161,110045492,1787756257.790000,2,3.224400,1,-1.096200,0,37.383000,1.426664,4.600135
2023-04-17,sh.600522,15.566625,15.604966,15.355747,15.432430,15.566625,82566233,1329802935.670000,2,2.419200,1,-0.862100,0,37.383000,1.426664,3.451385
2023-04-18,sh.600522,15.451600,15.863771,15.432430,15.758332,15.432430,103388467,1689938312.620000,2,3.029300,1,2.111800,0,37.383000,1.426664,4.321793
2023-04-19,sh.600522,15.643308,15.652893,15.384503,15.413259,15.758332,95094963,1539209309.530000,2,2.786300,1,-2.189800,0,37.383000,1.426664,3.975113
2023-04-20,sh.600522,15.480356,15.662478,15.432430,15.528283,15.413259,76710114,1241927359.690000,2,2.247600,1,0.746300,0,37.383000,1.426664,3.206570
2023-04-21,sh.600522,15.604966,15.604966,14.713528,14.780625,15.528283,136988303,2146486909.360000,2,4.013800,1,-4.814800,0,37.383000,1.426664,5.726343
2023-04-24,sh.600522,14.751869,15.192796,14.627259,14.953162,14.780625,79303284,1240142547.940000,2,2.323600,1,1.167300,0,37.383000,1.426664,3.314996
2023-04-25,sh.600522,14.886064,14.924406,14.425967,14.636845,14.953162,79995273,1216172354.430000,2,2.343900,1,-2.115400,0,37.383000,1.426664,3.343957
2023-04-26,sh.600522,14.090479,14.598503,13.630382,14.320528,14.636845,98827443,1472353841.120000,2,2.895700,1,-2.161100,0,38.715000,1.448687,4.194964
2023-04-27,sh.600522,14.186333,14.330113,13.975455,13.985040,14.320528,64339724,947483954.290000,2,1.885200,1,-2.342700,0,38.715000,1.448687,2.731066
2023-04-28,sh.600522,14.042552,14.205504,13.917943,13.985040,13.985040,79581416,1164553242.660000,2,2.331700,1,0.000000,0,38.715000,1.448687,3.377905
2023-05-04,sh.600522,13.946699,14.167162,13.898772,13.985040,13.985040,60682236,888271709.910000,2,1.778000,1,0.000000,0,38.715000,1.448687,2.575766
2023-05-05,sh.600522,13.985040,14.004211,13.477016,13.515358,13.985040,76962532,1093599037.010000,2,2.255000,1,-3.358500,0,38.715000,1.448687,3.266790
2023-05-08,sh.600522,13.515358,13.793333,13.496187,13.515358,13.515358,97826929,1385058095.000000,2,2.866300,1,0.000000,0,38.715000,1.448687,4.152373
